idpk,CIK,year,assets,CurrentAssets,NoncurrentAssets,liabilities,CurrentLiabilities,NoncurrentLiabilities,LiabilitiesAndStockholdersEquity,equity,CommonStockValue,RetainedEarningsAccumulatedDeficit,AccumulatedOtherComprehensiveIncomeLoss,MinorityInterest,revenues,SalesRevenueNet,CostOfGoodsSold,GrossProfit,OperatingExpenses,SellingGeneralAndAdministrativeExpense,ResearchAndDevelopmentExpense,OperatingIncomeLoss,InterestExpense,IncomeBeforeIncomeTaxes,IncomeTaxExpenseBenefit,NetIncomeLoss,PreferredStockDividendsAndOtherAdjustments,NetIncomeLossAvailableToCommonStockholdersBasic,EarningsPerShareBasic,EarningsPerShareDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfDilutedSharesOutstanding,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInFinancingActivities,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsAtCarryingValue,PaymentsToAcquirePropertyPlantAndEquipment,ProceedsFromIssuanceOfCommonStock,PaymentsOfDividends,RepaymentsOfDebt,ProceedsFromIssuanceOfDebt,DepreciationAndAmortization,InventoryNet,AccountsReceivableNetCurrent,AccountsPayableCurrent,Goodwill,IntangibleAssetsNetExcludingGoodwill,PropertyPlantAndEquipmentNet,LongTermDebtNoncurrent,ShortTermBorrowings,IncomeTaxesPayableCurrent,EntityRegistrantName,EntityCentralIndexKey,TradingSymbol,EntityIncorporationStateCountryCode,EntityFilerCategory,DocumentPeriodEndDate,DocumentFiscalPeriodFocus,DocumentFiscalYearFocus,DocumentType,AmendmentFlag,CurrentFiscalYearEndDate,TL_TA,Debt_Assets,EBIT_InterestExpense,EBITDA_InterestExpense,CFO_Liabilities,CFO_DebtService,CurrentRatio,QuickRatio,WC_TA,ROA,OperatingMargin,DaysAR,DaysINV,DaysAP,CashConversionCycle,Accruals,DividendOmission,DebtIssuanceSpike,DebtRepaymentSpike,AltmanZPrime,AltmanZDoublePrime,OhlsonOScore,OhlsonOScoreProb,ZmijewskiXScore,SpringateSScore,TafflerZScore,FulmerHScore,GroverGScore,BeneishMScore,PiotroskiFScore,AIExpectedLikelihoodOfBankruptcyBase,AIExpectedLikelihoodOfBankruptcyExtended,AIExpectedLikelihoodOfBankruptcyBaseStrongerModelGPT,AIExpectedLikelihoodOfBankruptcyBaseStrongerModelGPTExplanation,AIExpectedLikelihoodOfBankruptcyBaseStrongerModelGROK,AIExpectedLikelihoodOfBankruptcyBaseStrongerModelGROKExplanation,AIExpectedLikelihoodOfBankruptcyExtendedStrongerModelGPT,AIExpectedLikelihoodOfBankruptcyExtendedStrongerModelGPTExplanation,AIExpectedLikelihoodOfBankruptcyExtendedStrongerModelGROK,AIExpectedLikelihoodOfBankruptcyExtendedStrongerModelGROKExplanation,AIExpectedLikelihoodOfBankruptcyAnnualReport,AIExpectedLikelihoodOfBankruptcyAnnualReportExplanation,BankruptcyIndicatingWordsCount,SolvencyIndicatingWordsCount,TotalCharactersCount,BankruptcyIndicatingWordsCountAdvanced,SolvencyIndicatingWordsCountAdvanced,AIExpectedLikelihoodOfBankruptcyAnnualReportStrongerModelGPT,AIExpectedLikelihoodOfBankruptcyAnnualReportStrongerModelGPTExplanation,AIExpectedLikelihoodOfBankruptcyAnnualReportMoreCharacters,AIExpectedLikelihoodOfBankruptcyAnnualReportMoreCharactersExplanation,BankruptcyIndicatingWordsCountAdvancedRobust,SolvencyIndicatingWordsCountAdvancedRobust
10615,1534701,2024,76442000000,19941000000.0,,43851000000.0,15856000000.0,,75501000000.0,30583000000.0,7000000.0,30550000000.0,,1067000000.0,,,,,,2168000000.0,42000000.0,,,,3248000000.0,11024000000.0,,11014000000.0,23.36,23.27,471497000.0,473731000.0,10813000000.0,-1488000000.0,-6388000000,,3323000000.0,,103000000.0,,,453000000.0,,3750000000.0,11730000000.0,,1486000000.0,920000000.0,,,,,,,,,,,,,,,,0.5736506109207,0.0,,,0.24658502656724,,1.2576311806256,1.0211276488396,0.05343920881191,0.14421391381701,,,,,,0.0031960980338696,0,0,0,1.2498277564688,3.6403681994189,-9.2880936879177,9.2510703844668e-05,-1.6741236052061,0.62822257397766,2.1215596532216,,0.77840647811413,-4.571388288413,3,2.0,9,22,"profit; pos operating cash flow; very large size",5,"strong profitability, large positive equity",29,"Ohlson 0% Z' 1.25 L/A 0.57 CR 1.26",15,"Strong positive ROA, positive cash flows, and very low Ohlson probability",5,"Large integrated energy company (Phillips 66) with diversified segments, long-dated debt but strong scale and market position; bankruptcy risk very low.",22,59,634120,536.5,244.5,10,"Large integrated energy refiner and marketer generating billions in earnings and cash flow; bankruptcy risk is very low.",5,"Phillips 66: major integrated energy company with substantial assets, diversified segments and access to capital markets despite large debt maturities—very low one-year bankruptcy risk.",536.5,243.5
6864,1736946,2024,285538000,250535000.0,,182262000.0,161451000.0,,285538000.0,112652000.0,95000.0,-367461000.0,,,,,,136035000.0,192914000.0,,64709000.0,-56879000.0,,,975000.0,-56626000.0,,,-0.65,-0.65,87173000.0,87173000.0,-45962000.0,-31773000.0,-13942000,,84024000.0,2010000.0,,,,,,38408000.0,65360000.0,55201000.0,11038000.0,,4761000.0,,,,,,,,,,,,,,,0.63831083778691,0.0,,,-0.25217543975157,,1.5517711256047,1.3138785142241,0.31198649566783,-0.19831335934271,,,,,,-0.03824010872469,0,0,0,-1.2256364534186,-2.8383259814476,-4.4662703571968,0.011359567513479,0.23698897693005,-0.29019608598505,0.59770353445043,,-0.10312404653671,-4.9618544175822,3,55.0,78,75,"net loss; operating loss; neg operating cash flow; accumulated deficit",70,"Net loss and negative operating cash flow despite positive equity",42,"Ohlson 1% Z' -1.23 L/A 0.64 CR 1.55",60,"Negative cash flows and profitability with moderate leverage",5,"Large-cap public device company (Arlo) with $1.26B market cap mid‑2024, recurring subscription revenue, major distributor concentration risk but no signs of severe liquidity distress.",7,7,413107,580.5,231,40,"Consumer‑electronics company with recurring losses; adequate cash and improving margins give moderate risk.",5,"Large, profitable NYSE-listed consumer security hardware company with $1.26B market cap, diversified channels, subscription growth focus and no red flags in disclosure.",575.5,219
561,1130310,2024,39715000000,3027000000.0,,,3864000000.0,,39715000000.0,10042000000.0,6000000.0,1092000000.0,,,9321000000.0,,,,,,,1566000000.0,,,360000000.0,1057000000.0,49000000.0,1008000000.0,1.6,1.59,629415000.0,632346000.0,1810000000.0,-1628000000.0,-345000000,,90000000.0,,0.0,,,,,,710000000.0,917000000.0,4294000000.0,,29853000000.0,17559000000.0,4000000.0,,,,,,,,,,,,,0.0,0.44222585924714,,,,,0.7833850931677,0.7833850931677,-0.021075160518696,0.026614629233287,,,,,,-0.019243301261165,0,0,0,0.13069009190482,0.21635956187838,,,-4.4166322911771,0.099345587309581,2.1609084728692,,0.15602308951278,-4.8697690400291,3,40.0,15,34,"neg working capital; profit; operating profit; pos operating cash flow",5,"Strong positive net income, large equity, positive cash flows",60,"Z' 0.13 CR 0.78 ROA 2.7% CFO/A 4.6%",1,"Strong profitability, low risk",4,"Large integrated utility with diversified regulated operations, securitized/regulatory recovery items and significant rate-recovery mechanisms; low near-term bankruptcy risk.",29,51,933070,811.5,452,10,"Electric and natural‑gas utility holding company with regulated operations and stable cash flows; bankruptcy is unlikely.",10,"Large regulated utility (CenterPoint) with extensive assets, stable cash flows and regulatory recovery mechanisms; execution/permit/market risks low—bankruptcy within a year unlikely.",806.5,445.5
2541,1093691,2024,4902738000,1786965000.0,,2004613000.0,964800000.0,,4902738000.0,4060214000.0,6254000.0,-4489744000.0,,73619000.0,701440000.0,,,-194356000.0,485194000.0,363929000.0,99579000.0,-679550000.0,39037000.0,,839000.0,-724008000.0,,-724008000.0,-1.25,-1.25,579716708.0,579716708.0,-828623000.0,-679370000.0,-77457000,,135033000.0,436610000.0,305346000.0,,54853000.0,122886000.0,,961253000.0,243811000.0,257828000.0,0.0,188886000.0,1436177000.0,,,,,,,,,,,,,,,0.40887622385696,0.0,-17.407843840459,-17.407843840459,-0.41335808956642,-8.8254659708169,1.8521610696517,0.85583747927032,0.16769507161101,-0.14767421795739,,,,,,0.019614673797184,0,0,0,-0.23538023594971,-0.69003306429978,-6.7227031875056,0.0012018349738529,-1.2974628989285,-0.25279518301814,3.326870234454,,-0.13575592984981,-4.8653281337351,0,70.0,20,75,"net loss; operating loss; neg operating cash flow; accumulated deficit",55,"Positive equity but large net loss and negative operating cash flow",38,"Ohlson 0% Z' -0.24 L/A 0.41 CR 1.85",11,"Large losses but positive equity mitigates somewhat",25,"Growth-stage energy tech (Plug Power) with sizable market cap and operating losses but access to capital markets and institutional governance; some short-term risk from cash burn and execution.",0,0,160947,868,302,80,"Hydrogen‑fuel‑cell manufacturer posting large negative operating cash flows and requiring continued capital raises; going‑concern risk is high.",40,"Plug Power — large hydrogen company with substantial revenues but heavy capital projects, volatile stock/options, operational and regulatory risks; liquidity and execution risk elevated but bankruptcy not highly likely within a year.",864.5,294.5
2310,1609809,2024,358600000,175410000.0,,403456000.0,98659000.0,,358600000.0,131507000.0,135000.0,-978235000.0,,,-522000.0,,,,179914000.0,,109651000.0,-179914000.0,,,0.0,-250157000.0,,-24622000.0,-2.31,-2.31,108077043.0,108077043.0,-228816000.0,82428000.0,129602000,,127965000.0,9821000.0,96721000.0,,,27606000.0,,29647000.0,,3641000.0,,,22457000.0,,,,,,,,,,,,,,,1.125086447295,0.0,,,-0.56713991116751,,1.7779422049686,1.4774425039783,0.21402955939766,-0.69759341885109,,,,,,-0.060337808036371,0,0,0,-3.5790161786842,-10.518268779114,-1.1586466547858,0.23891328200135,5.2592749032315,-1.3198060513107,1.3486110688072,,-1.286518109314,-5.0030456254458,1,32.0,13,100,"L/A 1.13 elevated; negative equity; net loss; operating loss",85,"Liabilities exceed assets indicating potential insolvency, negative net income, negative operating cash flow",58,"Ohlson 24% Z' -3.58 L/A 1.13 CR 1.78",62,"High leverage exceeding assets, negative profitability, distressed Altman Z-score",40,"Clinical‑stage biotech (Seres) with approved divestiture, promising Phase 1b data and Breakthrough designation but still pre‑revenue, cash‑burning and notes about going‑concern in filings.",75,20,696447,808,330,60,"Biotechnology company with developmental microbiome therapies and significant losses; reliant on external financing.",60,"Clinical-stage Seres (biotech) has substantial cash burn, recent asset sale, contingent liabilities, going-concern doubts and need for additional financing; high probability of distress absent funding or partnership.",807.5,308.5
748,1972529,2024,88554966,30148438.0,,63241352.0,24474065.0,,88554966.0,10569276.0,400.0,16328207.0,,,86961574.0,,,19002187.0,6974146.0,,,12028041.0,,,3975910.0,8960693.0,,8960693.0,0.22,0.22,40000000.0,40000000.0,10473446.0,-4265712.0,-3024108,,6558099.0,1789248.0,,,2700.0,,918112.0,,,7492591.0,,128027.0,7629117.0,,,,,,,,,,,,,,,0.71414800159259,0.0,,,0.16561072255381,3879.0540740741,1.2318524936499,1.2318524936499,0.064077411536695,0.10118792208672,,,,,,,0,0,0,0.69432100355576,2.109673995978,-5.0172896369374,0.0065788833184149,-0.67977463033785,0.48298465904216,-63.980228832139,,0.62345943408752,,3,,25,22,"profit; operating profit; pos operating cash flow",15,"Positive equity, net income, and cash flows",35,"Ohlson 1% Z' 0.69 L/A 0.71 CR 1.23",20,"Strong ROA and liquidity suggest low risk",20,"Armlogi (warehousing/logistics) shows revenue growth, diversified customers, IPO completed and operating scale — low near-term bankruptcy risk.",0,21,264215,189,182,70,"Small logistics or technology firm with minimal revenue; continued losses and funding needs translate into high risk.",8,"Armlogi Holding Corp: profitable recent revenue growth, positive net income, diversified services, sizable operations and customers; concentration risk in PRC clients and supplier (FedEx) but low short-term bankruptcy risk.",182,181
9405,92122,2024,134891000000,10432000000.0,,104106000000.0,13467000000.0,,139331000000.0,31444000000.0,5423000000.0,12482000000.0,,3781000000.0,29279000000.0,,,,,,,5370000000.0,,,795000000.0,,,3524000000.0,3.28,3.26,1075000000.0,1081000000.0,6302000000.0,-8430000000.0,2336000000,,748000000.0,7923000000.0,1808000000.0,,,,,,,2898000000.0,5161000000.0,368000000.0,99844000000.0,,2314000000.0,,,,,,,,,,,,,0.77177869539109,0.017154591484977,,,0.060534455266747,,0.77463429123042,0.77463429123042,-0.022499647863831,0.0,,,,,,-0.048028960655425,0,0,0,0.31278953895694,0.73872594723593,-6.9667637198999,0.0009418109678,0.10223710089416,0.099041818950115,2.3842636676264,,0.1553885507558,-4.9064064016664,3,12.0,15,44,"neg working capital; operating profit; pos operating cash flow; low cash vs debt",5,"strong profitability, positive equity",43,"Ohlson 0% Z' 0.31 L/A 0.77 CR 0.77",50,"High leverage, low liquidity, but positive ROA and low Ohlson probability",3,"Large regulated utility (Southern Company-like) with stable cash flows, regulated rates and substantial assets — bankruptcy extremely unlikely within a year.",13,162,1668649,721,563.5,5,"Large regulated electric utility with predictable earnings; strong regulatory framework and cash flows make bankruptcy very unlikely.",5,"Large regulated utility (Southern Company) with diversified regulated subsidiaries, stable cash flows and long-dated debt — bankruptcy very unlikely.",719,559.5
4389,783324,2024,8934000,6515000.0,2419000.0,3983000.0,939000.0,3044000.0,8934000.0,10029000.0,476354000.0,-471403000.0,,,,,,,1982000.0,,,-6764000.0,,,0.0,-1971000.0,,,-0.02,-0.02,119041318.0,119041318.0,-1776000.0,-43000.0,311000,,6069000.0,43000.0,453000.0,,,,,,,190000.0,,,204000.0,,,,,,,,,,,,,,,0.44582493843743,0.0,,,-0.44589505397941,,6.9382321618743,6.9382321618743,0.62413252742333,-0.22061786433848,,,,,,-0.019578313253012,0,0,0,-45.539292447092,-170.36368416228,-3.9385599831643,0.019104163391969,-0.73826453273598,-1.6814640698455,6.1667425780521,,-1.4868459816432,-4.8340541769309,1,70.0,80,69,"current ratio 6.9; net loss; operating loss; neg operating cash flow",80,"Balance sheet discrepancy, net loss, negative operating cash flow",38,"Ohlson 2% Z' -45.54 L/A 0.45 CR 6.94",17,"Negative ROA but positive equity",20,"Vista Gold: development-stage miner with no operating cash flows, long lead project (Mt Todd) but significant permits and strong project economics; financing required—elevated but not immediate bankruptcy probability.",7,16,307347,181,102.5,60,"Junior gold exploration company with no operating revenue and ongoing exploration expenses; high risk of insolvency.",45,"Vista Gold: development‑stage miner with no operating cash flow, substantial capital needs to build Mt Todd, reliance on financing/partners and commodity price sensitivity—significant near‑term financing risk.",178,99.5
7139,65984,2024,58595191000,3660869000.0,,,6396492000.0,38344388000.0,59703396000.0,14622647000.0,2810000.0,11940384000.0,,120459000.0,13764237000.0,,,,,,,2050775000.0,245738000.0,,-38978000.0,,,1103166000.0,2.7,2.68,408900708.0,411095156.0,2585490000.0,-5709897000.0,2906012000,,132548000.0,5065126000.0,852555000.0,,,,,,1393455000.0,1566745000.0,374099000.0,,418546000.0,23008839000.0,1138171000.0,,,,,,,,,,,,,0.0,0.41209883589252,8.3453719001538,8.3453719001538,,10.521327592802,0.57232448660922,0.57232448660922,-0.046686817694647,0.0,,,,,,-0.043803514075328,0,0,0,0.24786712414676,0.59324276219187,,,-4.2977107020536,0.059359607855873,2.0341272825615,9.4021821941188,0.099103457773523,-4.9653854746696,3,35.0,12,39,"neg working capital; operating profit; pos operating cash flow; very large size",15,"positive EPS, positive equity, positive operating cash",62,"Z' 0.25 CR 0.57 ROA 0.0% IC 8.35",40,"Low liquidity and moderate debt but positive net income and low Zmijewski probability",2025,,32,126,2162430,1250,1056.5,5,"Large utility company with regulated monopoly and steady profits; bankruptcy risk is negligible.",10,"Large regulated utility (Entergy) with complex regulatory assets/liabilities and storm exposures but stable regulated cash flows and access to financing, making near‑term bankruptcy unlikely.",1245,1054
1496,1347242,2024,3577174,3429280.0,,432726.0,385355.0,,3577174.0,4675596.0,605.0,-10323843.0,,,118048.0,,,,,,693730.0,-1084432.0,5394.0,,,-1067825.0,,,-0.19,-0.19,5743945.0,5743945.0,-1077990.0,-14434.0,-25000,,3293738.0,14434.0,351500.0,,,,,,32286.0,138016.0,,,12750.0,,,,,,,,,,,,,,,0.12096867527272,0.0,-201.04412309974,-201.04412309974,-2.4911606882877,-199.84983314794,8.8990151937824,8.8990151937824,0.85093009174281,-0.29851077973842,,,,,,0.0021338715209917,0,0,0,1.7618413419828,5.4816726644174,-2.3370644960539,0.088099462211771,-2.2315839813475,-0.054222548302095,21.861560341598,,0.43387708845027,-4.3433878566885,1,88.0,70,64,"L/A 0.12 low; current ratio 8.9; net loss; operating loss",40,"low leverage TL/TA 0.12; strong current ratio 8.90; ample cash/CL 8.90; negative ROA -29.9%; net loss",34,"Ohlson 9% Z' 1.76 L/A 0.12 CR 8.90",41,"low leverage TL/TA 0.12; strong current ratio 8.90; ample cash/CL 8.90; negative ROA -29.9%; net loss",45,"Clinical-stage biotech with no commercial revenue, small market cap (~$2.6M mid-2024), limited cash runway and reliance on trial milestones and financing.",33,3,500264,446,243,65,"Clinical‑stage pharmaceutical firm with net loss around $5 million and accumulated deficit; will need to raise additional capital.",,,441,226.5
3201,1355848,2024,111436000,57109000.0,,58175000.0,45640000.0,,111436000.0,51570000.0,352000.0,-718546000.0,,1691000.0,44085000.0,,,,36185000.0,,,-21996000.0,1085000.0,,-934000.0,-23828000.0,,,-0.74,-0.74,31978335.0,31978335.0,-5165000.0,14648000.0,-12157000,,,17000.0,,,,,,,18072000.0,16864000.0,0.0,22993000.0,1877000.0,,,,,,,,,,,,,,,0.52204853009799,0.0,-20.272811059908,-20.272811059908,-0.088783841856468,-4.7603686635945,1.2512927256792,1.2512927256792,0.10292006173947,-0.21382677052299,,,,,,-0.096838718883369,0,0,0,-5.6286793745981,-20.741172731158,-3.9041737682474,0.019759302303218,-0.35709774018526,-0.49996993790158,1.2800630910525,,-0.44166547614774,-5.5600339478816,1,10.0,25,75,"net loss; operating loss; neg operating cash flow; accumulated deficit",60,"Positive equity but net loss and negative operating cash flow",43,"Ohlson 2% Z' -5.63 L/A 0.52 CR 1.25",22,"Negative retained earnings and losses",20,"Public NYSE American media company with diversified revenue streams, recent financings and JV backing; losses and financing needs exist but low short-term bankruptcy probability.",2,15,419778,495.5,134,60,"Animation and entertainment company undergoing strategic shifts; recurring losses and liquidity needs heighten bankruptcy risk.",35,"Mid-size media/content company with recurring losses, reliance on third-party production, equity financings and internal control weaknesses—elevated but survivable short-term risk.",491,130.5
6534,78890,2024,6601800000,2788300000.0,,6081600000.0,1944100000.0,,6601800000.0,397400000.0,44500000.0,333000000.0,,122800000.0,,,,,,,,361300000.0,46600000.0,,41400000.0,170600000.0,,,3.61,3.57,47300000.0,47800000.0,,-331200000.0,245200000,,1176600000.0,182600000.0,,,,,,,779000000.0,249700000.0,1450900000.0,,1013300000.0,3262500000.0,151700000.0,,,,,,,,,,,,,0.92120330818868,0.517161986125,7.7532188841202,7.7532188841202,0.0,0.0,1.434236921969,1.434236921969,0.12787421612288,0.025841437183798,,,,,,0.026311324974167,0,0,0,0.33189225054811,1.439672498284,-5.3338639529436,0.0048022163073261,0.84030933703624,0.29972386318883,1.2011537698169,7.7106384709798,0.45387139870944,-4.6658690733793,4,40.0,50,65,"moderate-high leverage TL/TA 0.92; adequate current ratio 1.43; positive ROA 2.6%; net profit",52,"moderate-high leverage TL/TA 0.92; adequate current ratio 1.43; positive ROA 2.6%; net profit",70,"moderate-high leverage TL/TA 0.92; adequate current ratio 1.43; positive ROA 2.6%; net profit",52,"moderate-high leverage TL/TA 0.92; adequate current ratio 1.43; positive ROA 2.6%; net profit",12,"Global equipment/ATM services firm with diversified segments and long-dated debt and hedges; leverage and litigation exposures elevate but solvency appears intact.",1,60,495375,567.5,395.5,15,"Cash‑handling and secure‑logistics company with stable revenues; moderate debt but strong market position limits bankruptcy risk.",3,"Brink’s is a large, global, cash-and-value logistics company with stable cash flows, diversified operations, strong market position and manageable leverage; bankruptcy within a year is very unlikely.",565.5,387
1606,813672,2024,5669491000,1976217000.0,,,1590867000.0,674353000.0,5669491000.0,2740675000.0,,4936384000.0,,,,,,,,,350295000.0,1073686000.0,22934000.0,,196411000.0,848952000.0,,,3.13,3.09,271198000.0,275011000.0,1241894000.0,-738634000.0,-657049000,,1008152000.0,123215000.0,105331000.0,,,,,181661000.0,,,1374268000.0,336843000.0,403213000.0,,,,,,,,,,,,,,,0.0,0.0,46.816342548182,46.816342548182,,54.150780500567,1.2422264086187,1.1280364731935,0.06796906459504,0.14974042643334,,,,,,-0.072722851171353,0,0,0,1.3746129238057,4.5569660062958,,,-4.9688630133156,0.65140354222275,0.20317725876979,,0.81140130551402,-5.1203159489879,5,5.0,2,0,"strong equity buffer; positive cash flow; profitable operations",5,"positive operating income, positive EPS",39,"low Altman Z (1.37",20,"Strong positive ROA and good interest coverage",2,"Cadence is a profitable, large market‑leader with strong cash flows and negligible near‑term default risk.",9,42,440103,405.5,226,5,"Electronic design automation leader with robust profitability and cash generation; bankruptcy is extremely unlikely.",2,"Large, profitable, diversified software company (Cadence) with strong cash flows and market position — negligible near-term bankruptcy risk.",401.5,217
4037,1842952,2024,16062735,16047211.0,,4191715.0,4191715.0,,16062735.0,34758366.0,15966.0,-68054590.0,,,,,,,,,,-6666548.0,,,0.0,-6308318.0,,,-0.4,-0.4,15966053.0,15966053.0,-5728455.0,0.0,0,,14449827.0,0.0,0.0,,,,,,,2383016.0,,,15524.0,,,,,,,,,,,,,,,0.2609589836351,0.0,,,-1.3666136652897,,3.8283163335294,3.8283163335294,0.73807455579638,-0.39273000519525,,,,,,-0.021465007898213,0,0,0,-0.86616741646942,-3.0524457420207,-3.4117996144143,0.031928725819709,-1.0299355045671,-0.51393125018871,9.9837488886005,,-0.13166201204216,-6.0189479817388,2,30.0,20,40,"loss-making, neg. operating cash flow, very small scale",85,"Net losses, negative cash flow, and negative retained",60,"low leverage TL/TA 0.26; healthy current ratio 3.83; ample cash/CL 3.83; negative ROA -39.3%; net loss",40,"Substantial losses but strong liquidity position moderates risk",35,"Context Therapeutics (clinical‑stage biotech) — unprofitable, early clinical-stage pipeline, need for external funding and limited cash runway increase near‑term bankruptcy risk.",14,0,377339,425.5,176,60,"Development‑stage oncology company with no products on market and significant losses; dependent on fundraising.",12,"Context Therapeutics Inc.: clinical-stage biotech with no profitability, cash burn, need for financing; however Nasdaq-listed with multiple programs and recent financings reduces immediate default likelihood (but still elevated biotech risk).",424.5,155.5
1529,1816017,2024,246825000,69336000.0,,176287000.0,41546000.0,,246825000.0,110123000.0,2000.0,-402603000.0,,,97612000.0,,,13808000.0,28283000.0,,9663000.0,-14475000.0,4578000.0,,269000.0,-17673000.0,,-17673000.0,-0.98,-0.98,18096363.0,18096363.0,-11290000.0,-6957000.0,19886000,,29144000.0,4649000.0,0.0,,,,18229000.0,,9911000.0,8012000.0,51155000.0,30461000.0,71209000.0,114113000.0,,,,,,,,,,,,,,0.71421857591411,0.4623235085587,-3.1618610747051,0.82000873743993,-0.064043293039192,-2.4661424202709,1.6688971260771,1.6688971260771,0.11258989162362,-0.071601336979641,,,,,,-0.025362729145682,0,0,0,-1.2206815562283,-4.317064125555,-4.4409403628995,0.011647586199614,0.099927487623118,-0.064071913298896,-13.751160994269,,0.044292081434215,-4.9411935912889,2,6.0,15,80,"moderate-high leverage TL/TA 0.71; adequate current ratio 1.67; negative ROA -7.2%; net loss",55,"negative net income, negative operating cash, but positive equity",45,"low Altman Z (-4.32",65,"Negative ROA, negative interest coverage, and moderate leverage with low Ohlson probability",45,"Spire Global (10-K/A): disclosed PwC audit issues and going‑concern paragraph omitted initially; history of losses and need to meet covenants/transactions — elevated but not imminent risk.",55,12,653512,818.5,320,50,"Satellite‑data services company with growing revenue but persistent operating losses; moderate risk pending cash burn.",65,"Disclosure of PwC omission and going‑concern language, history of net losses, substantial indebtedness and liquidity concerns — material near‑term bankruptcy risk.",809,306
4697,1383650,2024,18102000000,1581000000.0,,18886000000.0,1566000000.0,,18102000000.0,,,,,,17206000000.0,,,,,,,3380000000.0,870000000.0,,,2498000000.0,,,,,,,4149000000.0,-451000000.0,-3676000000,,575000000.0,451000000.0,,,1560000000.0,559000000.0,,142000000.0,278000000.0,69000000.0,,,16212000000.0,15606000000.0,,,,,,,,,,,,,,1.0433101314772,0.86211468346039,3.8850574712644,3.8850574712644,0.2196865402944,1.7074074074074,1.0095785440613,0.91890166028097,0.000828637719589,0.13799580156889,,,,,,-0.087504968861799,0,0,0,0.58073223953154,1.2601922439509,-6.9667439430896,0.0009418295764583,1.0299249565362,0.57408297425699,2.4853575795965,8.0560890696398,0.69175317644459,-5.1237252526019,5,30.0,35,56,"L/A 1.04, CR 1.01, ROA 13.8%",70,"Liabilities exceed assets suggesting negative equity, but strong positive operating income and cash flow",55,"Low Altman Z' 0.6 ; High Zmijewski X 1.03 ; Leverage TL/TA 1.04",37,"Strong operating margin but models indicate moderate risk",5,"Large, cash-generating LNG infrastructure operator with long-term contracts, investment-grade scale and clear expansion pipeline; low near-term default risk.",8,56,402489,305,81,20,"Master limited partnership owning LNG liquefaction assets; long‑term contracts and stable cash flows keep risk low despite leverage.",8,"Cheniere Energy Partners (CQP) — large, investment-grade LNG midstream with long-term contracts, substantial assets and cash flows; leverage and project financing needs exist but bankruptcy within a year is unlikely.",299,79.5
4279,16918,2024,24662300000,3496100000.0,,15928400000.0,2968300000.0,,24662300000.0,8413600000.0,,12343900000.0,,,,,,4707300000.0,,1709700000.0,,2331700000.0,,,309400000.0,-40400000.0,,,,,,,2705400000.0,-1035800000.0,-1929500000,,133500000.0,1026800000.0,,,,,,1898700000.0,,941500000.0,7862400000.0,2728100000.0,6865200000.0,11286500000.0,1165300000.0,,,,,,,,,,,,,0.64586028067131,0.50489208224699,,,0.1698475678662,,1.1778122157464,0.53815315163562,0.021401085867904,-0.0016381278307376,,,,,,-0.10870559264897,0,0,0,0.95488391487973,2.9620441092212,-6.601186901669,0.0013569106639766,-0.60651357607224,0.31229662278052,2.4632999221814,,0.41416957461388,-5.3940834041203,3,12.0,3,38,"loss-making, thin cash buffer",15,"Minor loss but strong equity and cash flow",75,"moderate leverage TL/TA 0.65; adequate current ratio 1.18; thin cash/CL 0.54; negative ROA -0.2%; net loss",30,"Small losses and moderate debt indicate low-moderate risk",2,"Constellation Brands (large consumer packaged goods) — large diversified business, strong scale and governance; near-term bankruptcy risk negligible.",15,75,473508,606,250,10,"Large beverage conglomerate with strong cash flows and diversified brands; very low likelihood of bankruptcy.",3,"Constellation Brands is a large, profitable CPG with strong brands, healthy revenues and access to capital; bankruptcy unlikely within a year.",603.5,242
3509,35527,2024,214574000000,,,195402000000.0,,,214574000000.0,22210000000.0,2051000000.0,22997000000.0,,,,,,,,,,,696000000.0,,647000000.0,2446000000.0,,2330000000.0,3.38,3.35,688633659.0,694952038.0,6428000000.0,-4871000000.0,-1085000000,,,348000000.0,,927000000.0,,,,,,,4915000000.0,125000000.0,2349000000.0,,,,,,,,,,,,,,,0.91065087102818,0.0,5.4439655172414,5.4439655172414,0.032896285606084,9.235632183908,,,0.0,0.011399330767008,,,,,,-0.018870875254131,0,0,0,0.1933800212572,0.58740064827567,,,0.83941297640907,0.054210808392443,3.2,,0.11692627252137,-4.5229968737831,4,60.0,20,65,"moderate-high leverage TL/TA 0.91; positive ROA 1.1%; net profit",52,"moderate-high leverage TL/TA 0.91; positive ROA 1.1%; net profit",70,"moderate-high leverage TL/TA 0.91; positive ROA 1.1%; net profit",52,"moderate-high leverage TL/TA 0.91; positive ROA 1.1%; net profit",8,"Regional bank with broad deposit base, diversified lending, regulatory compliance and scale; low likelihood of bankruptcy within a year.",40,86,1054653,1501,343.5,15,"Regional bank with diversified loan portfolio and solid capitalization; moderate macroeconomic exposure but low insolvency risk.",8,"Large regional bank (Fifth Third) with diversified loan portfolio, regulatory oversight and stable operations; banking risks exist but low near-term bankruptcy probability.",1493,338
